outlier,views,subs,channel,found_via,ai_hint,published,evergreen,title,url
3.52,14027,3990,瓜田剧场NO1ShortDrama,adjacent,-,2026-08-07,maybe,"신부는 가난한 젊은이를 싫어하고 시집가려 하지 않았는데, 다음 초에 젊은이가 만억의 부자가 폭로되어 몸을 돌려 그녀의 절묘한 절친을 맞이할 줄 누가 알았겠는가",https://www.youtube.com/watch?v=UHABob8mIBc
