outlier,views,subs,channel,found_via,ai_hint,published,evergreen,title,url
3.1,200611,64800,The Zac Rios Show,adjacent,-,2026-08-22,no,1 Hour of Homes NOT SELLING in 2026,https://www.youtube.com/watch?v=X0ne8WsQM5M
